code,name,spec,trademark,addr,units,factory_name,trade_price,retail_price,updateAt,wholeunit,wholenum,img,src
6938089231777,记仁堂廿四味凉茶,160G,,,包,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938089231784,记仁堂清开灵颗粒凉茶,90G,,,盒,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938089400012,港琪银月星辉礼月月饼,850克,,,盒,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938089400029,港琪金玉满堂大贺礼月饼,850克,,,盒,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938089400036,港琪尊贵红典礼月饼,700克,,,盒,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938089400043,港琪金装七星伴月月饼,900克,,,盒,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938089400050,港琪精品八星贺月月饼,850克,,,盒,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938089400067,港琪月圆金秋七星伴月月饼,900克,,,盒,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938089400074,港琪三宝贺秋月饼,650克,,,盒,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938089400081,港琪金果莲香月饼,600克,,,盒,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938089400098,港琪喜悦金秋礼月饼,700克,,,盒,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938089400104,港琪双黄白莲蓉月饼,700克,,,盒,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938089400111,港琪蛋黄白莲蓉月饼,700克,,,盒,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938089400128,港琪双宝贺秋月饼,600克,,,盒,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938089400135,港琪两个装蛋黄白莲蓉月饼,320克,,,盒,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938089400142,港琪单个装蛋黄白莲蓉月饼,160克,,,盒,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938089400166,港琪真情之礼月饼,850克,,,盒,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938089408247,港琪月饼,480克,,,盒,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938098900121,暇图男袜,C6301,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938098900299,暇图男袜,B6301-1,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938098900343,B6207暇图男袜,B6207,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938098900473,9108袜                        ,1*12,,,对  ,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938098900763,暇图男袜,A9110-1,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938098900770,A9111暇图男袜,A9111,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938098901739,S1511暇图蚕丝男袜,S1511,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938098902033,3005暇图男薄袜,3005,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938098902095,3011暇图精梳男薄袜,3011,,,对,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938098902118,3013暇图男薄袜,3013,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938098902712,S5400暇图男袜,NULL,,,包,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938098903740,3051暇图男薄袜,3051,,,对,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938098906741,暇图3069男袜,3069,,,对,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938098906758,暇图3070男袜,3070,,,对,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938098907458,暇图妇袜,2010,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938098907946,暇图3125男袜,3125,,,对,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938098908721,暇图5013短运动袜,5013,,,对,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938098909933,暇图女运动袜,2019,,,双,,0.0000,0.0000,2017-07-10 16:56:44,盒,12,None,None
6938098909940,暇图男袜,5024,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938098910021,暇图男袜,3168,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938098910342,暇图男袜,3183,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938098910502,暇图国袜,3197,,,双,,0.0000,0.0000,2017-07-10 16:56:44,盒,12,None,None
6938098910649,暇图男船袜,5029,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938098910663,暇图男船袜,5031,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938098910946,暇图特惠2对庄,M0021,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938098921447,2144金盾袜                    ,1*12,,,对  ,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938098921614,2161金盾袜                    ,1*12,,,对  ,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938098960057,6005袜                        ,1*12,,,对  ,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938098960064,6006袜                        ,1*12,,,对  ,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938098960071,6007袜                        ,1*12,,,对  ,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938098980444,8044金盾袜                    ,1*12,,,对  ,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938098980451,8045金盾袜                    ,1*12,,,对  ,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938098980468,金盾8046袜                    ,1*12,,,对  ,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938098980574,金盾8057袜                    ,1*12,,,对  ,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938098980673,1533男袜(金盾8067),1,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938098980833,8083金盾短男袜,8083,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938105700218,瑞源阿胶贡枣,300克,,,包,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938105802011,葡萄皇世家98珍藏干红,750ML,,,支,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938105802134,葡皇世家95干红葡萄酒,375ML,,,支,,0.0000,0.0000,2017-07-10 16:56:44,件,12,None,None
6938105808136,375ML山海关1995年干红,375ML,,,支,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938106320040,(富)毛巾,2004,,,条,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938118300412,番茄沙司                      ,                    ,,,瓶      ,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938120788888,嘉应子,300克,,,包,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938120788901,美蜜共创未来红梅,120克,,,包,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938120789199,美蜜九制榄,105克,,,包,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938120789472,好味道知味红梅,80克,,,包,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938120789526,好味道知味红梅,80克,,,包,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938120789533,幸运多陈皮梅,130克,,,包,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938120789540,幸运多嘉应子,130克,,,包,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938120789557,幸运多哈蜜瓜片,135克,,,包,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938120883705,闪亮女孩恋爱魔镜5色眼影SG-09  ,                    ,,,盒      ,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938122910362,阳穗多用钢瓜刨A-035,NULL,,,个,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938123866743,日日升6瓶泰国燕窝,NULL,,,合,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938123866750,日日升6瓶金丝血燕窝,6瓶,,,盒,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938123866767,日日升6瓶虫草燕窝,6瓶,,,合,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938123866774,日日升6瓶冰糖燕窝,6瓶,,,合,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938123866781,70ML日日升泰国燕窝,70ML10瓶,,,盒,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938123866798,70ML日日升金丝血燕窝,70ML*10瓶,,,盒,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938123866804,70ML日日升虫草燕窝,70ML*10瓶,,,盒,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938123866811,10瓶日日升-冰糖燕窝           ,1*8,,,合  ,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938123867269,日日升排毒养关颜蜂蜜浆,500G,,,瓶,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938123867290,日日升润肺补肾蜂蜜浆,500G,,,瓶,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938123867306,日日升红枣补血蜂蜜浆,500G,,,瓶,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938123867313,500G日日升蜂蜜浆-排毒养颜     ,1*20,,,瓶  ,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938123867320,500G日日升枣花蜂蜜浆,1*20,,,瓶,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938123867344,日日升槐花蜂蜜浆,500G,,,瓶,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938123867368,500G日日升人参蜂蜜浆,1*20,,,瓶,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938123867375,500G日日升紫云英蜂蜜浆,1*20,,,瓶,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938123867382,500G日日升百花蜂蜜浆,1*20,,,瓶,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938123867399,日日升紫云英蜂蜜浆,280G,,,瓶,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938123867405,日日升百花蜂蜜浆,280G,,,瓶,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938123867474,一品南方芦会养颜早餐奶,400克,,,包,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938123867481,一品南方补血增智早餐奶,400克,,,包,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938123867498,一品南方女人补血补钙早餐奶,400克,,,包,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938123867504,一品南方牛奶乳早餐奶,400克,,,包,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938123867511,一品南方核桃高蛋白早餐,400克,,,包,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938123867528,一品南方花生牛奶加钙早餐奶,400克,,,包,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938123867535,一品南方芦荟养颜早餐奶,600克,,,包,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938123867542,一品南方红桃补血养颜早餐奶,600克,,,包,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938123867559,一品南方女人补血养颜早餐奶,600克,,,包,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938123867566,一品南方牛奶乳早餐奶,600克,,,包,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938123867573,一品南方核桃牛奶加钙早餐奶,600克,,,包,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938123867580,一品南方花生蛋白高钙早餐奶,600克,,,包,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938123867597,一品南方600克桂花蜂蜜浆,600克,,,瓶,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938123867603,一品南方排毒养颜蜂蜜浆,600克,,,瓶,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938123867610,一品南方润肺补肾蜂蜜浆,600克,,,瓶,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938123867627,一品南方清热润肠蜂蜜浆,600克,,,瓶,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938123867634,一品南方洋槐蜂蜜浆,600克,,,瓶,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938123867641,一品南方600克荔枝蜂蜜浆,600克,,,瓶,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938123867696,一品南方500克排毒养顏蜂蜜浆,500克,,,瓶,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938123867719,一品南方葡萄干手磨纯香,500克,,,包,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938123867726,一品南方核桃高钙芝麻糊,500克,,,包,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938123867733,一品南方葡萄干牛奶加钙,500克,,,包,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938123867740,一品南方手磨纯香芝麻糊,400克,,,包,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938123867757,一品南方牛奶加钙芝麻糊,400克,,,包,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938123867764,一品南方补血增智芝麻糊,400克,,,包,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938123867771,400克一品南方女人养颜芝麻糊,400克,,,包,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938123867788,一品南方补血增智早餐奶,500克,,,包,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938123867795,一品南方牛奶加钙早餐奶500克,500克,,,包,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938123867801,一品南方葡萄干加钙加锌早餐奶,500克,,,包,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938123867818,一品南方女人养颜早餐奶,500克,,,包,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938123867832,一品南方500克红枣桂圆蜜(圆),500克,,,瓶,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938123867849,一品南方500克枣花补钙蜜,500克,,,瓶,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938123867993,日日升新装6瓶冰糖燕窝,6瓶,,,盒,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938123868013,日日升新装6瓶金丝血燕窝,6瓶,,,盒,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938123868020,日日升新装6瓶虫草燕窝,6瓶,,,盒,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938125000381,特级山东烤花生,188克,,,包,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938126630037,欧力亚女花型船袜,3003,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938126630112,欧力亚女网船袜,3011,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938127400400,家思雅竹木筷子,1,,,包,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938127400523,胶盒精品筷,0523,,,包,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938127400585,管家婆JSY585竹木筷,1,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938127400639,家思雅竹筷,0639,,,包,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938127401018,家思雅精品筷,JSY1018,,,包,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938127401025,家思雅精品筷,JSY1025,,,包,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938127402053,家思雅工艺竹筷,2053,,,包,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938127402084,家思雅盒装筷,JSY2084,,,盒,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938127402299,家思雅竹筷,2299,,,包,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938127405382,良木匠吸塑激光雕刻筷5382,5382,,,对,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938127405399,良木匠塑花瓶筷5309,5309,,,对,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938127450504,希蕾天然筷,B0504,,,排,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938127450559,希蕾0599光板竹筷,0599,,,对,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938127450603,希蕾碳化拉线筷,B0603,,,包,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938127450665,希蕾筷子,0665,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938131500028,9寸瑞达知味骨筷,NULL,,,把,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938131500035,9寸瑞达有食神骨筷,NULL,,,把,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938131500059,8寸瑞达家常客骨筷,NULL,,,把,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
693813150006 ,20粒高级樟脑球,1,,,包,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938131500066,B2瑞达8寸有食神筷,B2,,,排,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938131500073,B3瑞达8寸筷知味筷,NULL,,,排,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938131500172,瑞达美耐皿莹玉筷,8寸,,,包,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938131500226,瑞达美耐磁筷,NULL,,,包,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938131500455,瑞达旺筷,NULL,,,包,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938131500462,瑞达福筷,47,,,包,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938131500561,瑞达铁木皇筷,57,,,包,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938131511994,美洁像骨筷,NULL,,,包,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938134206095,学生哥袜,3485,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938134220060,2006龙点提花童袜,2006,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938134220077,2007龙点提花童棉袜,2007,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938134220213,2021龙点男士袜,2021,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938134220244,金盾8000男袜,1*12,,,双,,0.0000,0.0000,2017-07-10 16:56:44,盒,12,None,None
6938134220251,6380男袜(龙点2025),6380,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938134220299,7273男袜(龙点2029),1,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938134220336,龙点2033男士袜,1,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938134220350,龙点男袜,2035,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938134220398,2039龙点男袜,2039,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938134221111,2111龙点男中袜,2111,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938134222033,2203龙点女袜,1*12,,,双,,0.0000,0.0000,2017-07-10 16:56:44,盒,12,None,None
6938134222071,龙点女袜,2207,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938134222101,2210龙点绣男中棉袜,2210,,,对,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938134222149,2214龙点男薄袜,2214,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938134222224,2222龙点男袜,2222,,,对,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938134222255,龙点2225男袜,2225,,,对,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938134222286,2228龙点男袜,2228,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938134223078,63050龙点2307童袜,1*12,,,双,,0.0000,0.0000,2017-07-10 16:56:44,盒,12,None,None
6938134223160,2316龙点女袜,1*12,,,双,,0.0000,0.0000,2017-07-10 16:56:44,盒,12,None,None
6938134223184,天使娃娃袜,2318,,,盒,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938134223207,龙点女士袜,2320,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938134223245,7291男袜(龙点2324),1,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938134225041,2504龙点男袜,2504,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938134225058,龙点女袜,2505,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938134225065,2506龙点女袜,2506,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938134270041,龙点7004男袜,7004,,,对,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938134270089,龙点棉袜,7008,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938134270096,7009龙点男棉袜,7009,,,对,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938134270188,龙点男棉袜,7018,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938134270270,龙点女袜,7027,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938134270294,龙点男棉袜,7029,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938134270331,龙点男袜,7033,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938134270362,龙点7036提花女袜,7036,,,对,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938134270393,龙点女袜,7039,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938134270430,7043龙点男棉袜,7043,,,对,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938134280026,龙点丝袜,2042,,,对,,0.0000,0.0000,2017-07-10 16:56:44,盒,18,None,None
6938134280040,龙点男袜,8004,,,双,,0.0000,0.0000,2017-07-10 16:56:44,盒,12,None,None
6938134280187,龙点男袜,8018,,,双,,0.0000,0.0000,2017-07-10 16:56:44,盒,12,None,None
6938134280224,龙点男袜,8022,,,对,,0.0000,0.0000,2017-07-10 16:56:44,盒,18,None,None
6938134280286,龙点男袜,8028,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938134280347,龙点男袜,8034,,,双,,0.0000,0.0000,2017-07-10 16:56:44,盒,12,None,None
6938134280378,龙点男运动袜,8037,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938134280415,龙点提方块男棉袜,8041,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938134280460,龙点方格男袜,8046,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938134280491,龙点提花男袜,8049,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938134280507,龙点男袜,8050,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938134280521,龙点提花男袜,8052,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938134280538,龙点长男棉袜,8053,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938134280545,龙点短男袜,8054,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938134280552,龙点男棉袜,8055,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938134280576,龙点短提花男棉袜,8057,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938134280583,龙点绣男棉袜,8058,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938134280606,龙点短精男棉袜,8060,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938134280613,龙点提B字男棉袜,8061,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938134280637,龙点男运动袜,8063,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938134280644,龙点长男袜,8064,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938134280651,龙点乡提花男棉袜,8065,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938134280668,龙点绣提花男袜,8066,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938134280699,龙点提花男袜,8069,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938134280705,龙点提色条男袜,8070,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938134280712,龙点提B字男袜,8071,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938134280729,龙点提花男袜,8072,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938134280798,龙点男运动袜,8079,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938134280804,龙点男运动袜,8080,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938134280811,龙点男运动袜,8081,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938134280859,龙点男运动袜,8085,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938134280873,龙点男运动船袜,8087,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938134280934,龙点男运动袜,8093,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938134280965,龙点提花男运动袜,8096,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938134280996,龙点短提花男袜,8099,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938134281009,龙点提花男棉袜,8100,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938134281016,龙点提熊妇棉袜,8101,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938134281160,龙点绣男运动袜,8116,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938134281184,龙点男运动棉袜,8118,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938134281221,龙点短男棉袜,8122,,,双,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938136672249,抐特丽5503,NULL,,,件,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
693814606950 ,仙维娜男士润唇膏,3.6g,,,支,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938150101008,金稻盼盼加锌加铁米粉,500克,,,包,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938150101015,金稻盼盼AD钙米粉,500克,,,盒,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938150101022,金稻盼盼高蛋白米粉,500克,,,包,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938150101039,金稻盼盼鸡肉蔬菜米粉,500克,,,包,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938150101046,金稻盼盼鱼肉蔬菜米粉,500克,,,包,,0.0000,0.0000,2017-07-10 16:56:44,件,24,None,None
6938150101053,金稻盼盼淮山米粉,500克,,,包,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938150101060,金稻盼盼双歧因子米粉,500克,,,包,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938150102067,冠鹰淮山薏米粥,400G,,,包,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938150103002,冠鹰AD钙葡萄糖,379克,,,瓶,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938150103019,冠鹰婴儿葡萄糖,750克,,,罐,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
6938150103026,冠鹰纯净葡萄糖,750克,,,瓶,,0.0000,0.0000,2017-07-10 16:56:44,,0,None,None
