orderID,barcode,categoryID,name,pricePer,retailPrice,tradePrice,unitID,count
15424377292943523151,6930003800014,1,唯佳红心薯片(荣)320g,6.5,6.5,5,0,1
15424377295346184355,6931273201099,1,和成天下青果槟榔,20,20,18,4,1
15424377295346184355,6901028193498,1,芙蓉王包,25,25,21.84,0,1
154243773016220438718,6901028180801,21,黄鹤楼下名楼包装,16,16,13.99,8,1
154243773161322477968,6901028118187,21,利群版条装,138,138,132,10,1
154243773116117443059,6901028193498,1,芙蓉王包装,25,25,21.83,8,1
154243774580714554144,6925303730574,1,阿萨姆奶茶,4,4,3,0,1
154243774135523063569,6910613007072,10,五年陈酒中酒霸2浓香,6.5,6.5,5.7,2,1
15424377410796852178,6901028180573,1,黄鹤楼(软蓝)【包装】,18,18,16.43,8,1
15424377410796852178,6970440826666,1,战马能量型维生素饮料310ml,6,6,0,6,10
154243774700521418979,6925909980151,1,张新发槟榔5g,20,20,16,8,1
154243775006024379359,6901028223751,1,黄山忆包装,14,14,0,0,1
154243776251712307213,6901028193498,1,芙蓉王包装,25,25,21.83,8,1
154243776230617663721,6901028191012,1,软白沙,6.5,6.5,6,8,1
154243776230617663721,6923644266066,1,特仑苏2920,5,5,4.33,3,1
154243776230617663721,6901028191043,1,精白沙,9,9,8.8,8,1
154243776426214002540,6903148091432,1,潘婷乳液修护洗发露400ml,32,32,0,0,1
15424377637434997643,6901028942898,1,双喜(硬精品好日子)小盒,11,11,0,0,1
154243776563721512497,6903148160442,8,海飞丝去屑洗发露怡神冰型5ml,0.5,0.5,0.22,8,2
15424377659248946198,6918962000621,1,裕湘特精面500g,4.5,4.5,0,8,1
15424377698588942219,6922507800218,1,克明香菇风味挂面1kg,11,11,6,8,1
15424377722438941113,6926892527484,1,桂圆八宝粥360g2,35,35,0,1,1
154243768375114838621,6925909980151,10,张新发槟榔5g,20,20,16,8,1
154243777359421128246,6901028193498,21,芙蓉王包装,25,25,22.5,8,1
154243777574023255375,6901028191012,21,白沙包装,6,6,3.81,8,2
154243777703715058988,6901028143721,1,万宝路硬红2.0,18,18,0,0,1
154243777815217536233,6901010117440,1,胶健力宝,4,4,0,2,1
154243778050817963790,6901028191012,1,白沙包装,6.5,6.5,3.81,8,1
154243778285914005211,6903148044964,1,海飞丝发水400g,38,38,0,0,1
154243778314222479904,6901028193498,21,芙蓉王包装,25,25,21.83,3,1
154243778301410967293,6907992512761,1,安慕希希腊酸奶,60,60,50.4,21,1
154243778558914728664,99999999-1,1,无码商品,16,16,0,0,1
154243778558914728664,6936353120246,1,湘酒,78,78,68,4,1
154243778657412856958,99999999-1,1,无码商品,20,20,0,0,1
154243778743017661374,6901028046886,1,云烟特制精品,10,10,8.5,3,1
154243778743017661374,6902890235132,1,双汇45G泡面搭档火腿1711,1,1,0.85,4,10
154243779087523568244,6901028193498,21,芙蓉王包装,25,25,21.83,8,1
154243779383018451835,99999999-1,1,无码商品,69,69,0,0,1
154243779497822566655,6939020460645,1,P43B排7孔1米排插,22,22,0,0,1
154243779808414481362,6928804011456,1,芬达苹果味汽水500ml,3.5,3.5,0,2,1
15424378029046315176,6931273213559,1,和成天下15元,15,15,11,8,1
15424378029046315176,6947506555501,1,家会香金丝肉松饼100g,4,4,2.9,8,1
15424378029046315176,6901028191043,1,白沙（精品）,9.5,9.5,7.63,8,1
15424378031086322815,6902265114321,1,海天特级生抽王500ml,9,9,0,2,1
15424378009626351444,6901028118170,1,利群,14,14,12.3,4,1
15424378053709496221,6970209510034,1,地瓜饼,5,5,3.5,4,2
15424378053709496221,6934364801123,1,米老头蛋黄煎饼原味150G,5.5,5.5,1,4,1
15424377690918114894,6901028316880,1,红塔山时代包装,10,10,8.8,8,1
15424377690918114894,6958214656787,1,15元叼嘴巴食用槟榔,14,14,12,8,1
154243779906511827202,6901028000826,1,双喜经典包装,10,10,8.58,8,1
154243780707014002121,6903148091470,1,潘婷质顺滑洗发露400ml,32,32,0,0,1
154243780844522053177,6901028193498,21,芙蓉王包装,25,25,21.83,8,1
15424378063268552414,6925814851362,10,九总15元,13,13,11,4,1
15424378063268552414,6901028191043,1,精品白沙,9.5,9.5,7.64,4,1
15424377838317333328,99999999-1,1,无码商品,4,4,0,0,1
154243780711916622528,10,2,手工面包,4,4,3,4,1
154243780711916622528,6936589105000,1,新品1,3.5,3.5,0,0,2
15424378113257333657,99999999-1,1,无码商品,13,13,0,0,1
154243781493311821065,6931630386124,1,胖哥天生有范槟榔28g,15,15,0,8,1
154243781833918481558,6901028193504,21,芙蓉王条装,250,250,218.36,10,1
15424378061724422915,6901028000642,1,双喜(硬经典),12,12,10.02,0,2
15424378061724422915,6925303730574,11,统一阿萨姆奶茶500ml,4,4,3.07,4,1
15424378061724422915,6901010117440,11,健力宝塑装560,3.5,3.5,2.11,4,1
15424378212846064668,6901028191012,1,软白沙盒,6.5,6.5,3.82,8,1
15424378212846064668,6901028193498,1,芙蓉王（单盒）,25,25,21.84,8,1
154243782143111822960,6931630386131,1,胖哥天生有范槟榔22g,10,10,0,8,1
154243786564822096123,6901028196932,21,和天下条装,1000,1000,848,10,1
15424378262088357253,6901028053143,1,玉溪心条装,200,200,0,0,1
154243782293924072017,6931273213559,10,食用槟榔运当头8g,15,15,0,8,1
15424378464525786491,6915993301734,1,川南萝卜干62g,2,2,0,8,1
154243783151411828879,6940867588898,1,无所味槟榔,5,5,0,8,1
15424378336776212815,6933125666889,1,20元湘潭铺子,20,20,16,8,1
154243782486524278742,6901028062008,21,苏烟(五星红杉树)【包装】,22,22,18.86,4,1
154243781519724311185,6901028015622,1,真龙云包装,16,16,0,0,1
154243783695514004794,6903148048788,1,飘柔锔油洗发露200ml,15,15,0,0,1
15424378396516356641,6948960100221,1,哈尔滨啤酒600ml,5,5,0,4,3
15424378395847733457,6901028193856,1,芙蓉王,35,35,30.74,8,1
154243785665914641547,6901028193498,1,芙蓉王包装,25,25,21.83,8,1
154243783857521472036,6901028064927,21,芙蓉王(硬领航)【包装】,50,50,42.4,8,1
15424378366769496222,6932759720110,1,金沙河麦心粉,7,7,1,4,1
15424378366769496222,99999999-1,1,无码商品,3,3,0,0,1
15424378366769496222,6907992100272,1,伊利纯牛奶250ML,3,3,1,4,1
15424378366769496222,6917790975323,1,安琪酵母,1.5,1.5,1,7,1
15424378366769496222,6923297703222,1,200克小苏打,2.5,2.5,1,4,1
154243784583424077706,99999999-1,1,无码商品,7,7,0,0,1
154243784811012303597,6911316530300,1,阿尔卑斯棒棒糖香草可乐味0g,0.5,0.5,0.35,13,2
154243784811012303597,6920202888883,1,红牛维生素功能饮料,6,6,4.75,6,2
154243784867821414486,80974482,1,健达奇趣蛋男生版20g,8,8,0,0,1
15424378489317004432,6943466901297,1,维巧开胃陈皮160g,12,12,8.9,6,1
15424378506416188172,6954432710225,1,炫迈无糖口香糖薄荷味,10,10,7.56,3,1
15424378506416188172,6901028191043,1,白沙（精品）,9.5,9.5,7.63,4,1
15424378506416188172,6932037701299,1,光明噜渴(原味）458ml,13,13,9,2,1
154243802659022916090,1,2,01冲凉,35,35,96,4,1
154243785056414159773,6901028193498,1,芙蓉王包装,25,25,24,8,1
154243785275921471596,6901028192729,21,白沙精品三代包装,15,15,12.93,8,1
15424378384255807580,99999999-1,1,无码商品,7,7,0,0,1
15424378384255807580,6911988007797,1,可比克鸡味 45g,3.5,3.5,2.8,4,1
15424378384255807580,6953666133381,10,锦威得得B薄饼110g,3,3,1.5,4,1
15424378384255807580,6930789370985,1,京淳豆香锅巴劲爆麻辣味60g,3.5,3.5,0,4,1
154243785388121123313,6924743919235,10,乐事意大利香浓红烩味70g,5.5,5.5,0,8,1
154243785614714004633,6903148048979,1,飘柔滋润去屑洗发露200ml,15,15,0,0,1
154243785877110015329,6901028193498,1,芙蓉王包装,25,25,21.83,8,1
154243786187811829193,6901028191029,1,白沙包装,6.5,6.5,4.77,8,3
15424378274943185359,6901028188227,1,黄鹤楼软雅韵,25,25,21.2,3,1
15424378274943185359,6921581596048,1,三得利无糖乌龙茶500ml,4.5,4.5,3,2,1
15424378274943185359,6924160713218,1,无穷香辣味盐局鸡腿75g,9.5,9.5,7,4,1
154243786343010018886,6901028193498,1,芙蓉王包装,25,25,21.83,8,1
154243786798323098424,6940918290510,1,艾利达粘钩9051,3.5,3.5,0,0,2
154243786766715495648,6901028191043,1,白沙品包装,9,9,7.63,8,1
154243786628515319564,6901285991240,1,怡宝饮用纯净水,1.5,1.5,1,2,3
154243786741615709940,6924743915848,1,乐事翡翠黄瓜味104g,7.5,7.5,6.5,3,1
154243786741615709940,6924743915763,1,乐事无限忠于原味104g,7.5,7.5,6.5,3,1
154243787091621123565,6922824588967,1,真巧酱芯曲奇巧克力120g,3.5,3.5,0,0,1
15424378707714288788,6952813400987,1,食用青果槟榔（绿钻口味王）24g,10,10,0,0,2
154243805005022912029,1,2,01冲凉,35,35,96,4,2
154243787486221127947,6901285991219,11,怡宝饮用纯净水555毫升,2,2,1.08,2,1
154243787619822331171,6901028191012,21,白沙包装,6,6,3.81,8,4
15424378775274283363,6920202888883,1,红牛维生素功能饮料,6,6,0,0,3
15424378771668947857,6922507800218,1,克明香菇风味挂面1kg,11,11,6,8,1
154243787798221417666,6921931823121,10,2元鸡腿,2,2,1.5,4,2
15424378794658942972,6925909980151,1,张新发槟榔5g,20,20,15.58,8,1
15424378781446439442,6901028015875,1,真龙（锦绣）整条,100,100,88,10,1
15424378807736117610,6902088320121,1,力士香皂,5,5,0,4,1
15424378807736117610,6934660516714,1,苏菲立体柔棉感420夜用4片,9.5,9.5,0,4,1
15424378807736117610,6916196422349,1,李子园草莓风味乳饮料450ml,6,6,0,4,1
15424378807736117610,6903148078945,8,汰渍洗衣粉16Kg,13,13,8.5,7,1
15424378807736117610,6940188803588,1,甘源原味青豆75g,4.5,4.5,3.5,4,1
15424378816318944680,6931273213559,1,和成天下15元,15,15,0,8,1
154243788118518691256,6901028193498,21,芙蓉王包装黄壳子,25,25,21.83,8,1
15424378838596355825,6901028000826,1,红双喜,10,10,8.59,0,1
154243793605217555127,99999999-1,1,无码商品,3,3,0,0,1
15424378799199498877,6932759720110,1,金沙河麦心粉,7,7,1,4,1
154243788458623655387,6971012068859,1,小茗同学,4,4,0,0,1
15424378826948558574,6920470123839,1,远望山东大花生原味240g,5.5,5.5,4.2,0,1
154243788504415319091,6901028339940,1,云烟(细支云龙)【包装】,16,16,12.93,8,2
15424378814279063566,6925814870097,1,九总二十元,18,18,15,4,3
15424378875439014532,99999999-1,1,无码商品,0.7,0.7,0,0,1
154243789852213098803,6901028201711,1,芙蓉王细支包装,26,26,22.5,8,1
154243789852213098803,6923557931839,1,金健精品玉带挂面,4.5,4.5,0,4,1
154243789260415793199,99999999-1,1,无码商品,6.5,6.5,0,0,1
154243789488921415800,6901028193498,21,芙蓉王包装,25,25,21.83,8,1
154243790010022478352,6901028191135,21,白沙条装,63,63,62,10,1
15424379022856189426,6901826817237,1,5号南孚聚能环电池,2.5,2.5,1.7,4,1
15424378993726183659,6935316400043,1,天财伞,20,20,10,2957,1
15424379062909708046,6901028193498,1,芙蓉王包装,25,25,21.83,8,1
15424379062549146414,6925814851362,1,小龙王九总槟榔28g,14,14,12,8,2
154243790984813949868,6901028193498,1,芙蓉王包装,25,25,21.83,8,1
154243790578521227342,6901028314978,21,红塔山经典包装,8,8,6.67,8,1
154243790578521227342,6934502300709,11,东鹏特饮维生素功能饮料,3.5,3.5,2.5,2,1
154243791128314855090,6911316582002,1,阿尔卑斯乐嚼Q混合口味橡皮糖挂板装22g,1,1,0,7,1
154243791128314855090,6907240166661,1,皇子泡菜米线,4,4,2.5,4,1
15424379127668491625,6911988005205,1,达利园熊仔饼饼150g,2.5,2.5,2.02,8,2
15424379127668491625,6914973604261,1,德芙3种口味巧克力49g,36,36,29.5,3,1
15424379127668491625,6922824588066,1,巧克力味涂层饼干饰饼干,3,3,2.4,8,1
15424379127668491625,6924187821644,1,洽洽香瓜子260g,9.5,9.5,7.5,8,1
15424379127668491625,6922130119954,1,太太乐鸡精,8,8,6.82,8,1
15424379127668491625,6922130101034,1,太太乐袋装鸡精100g,5,5,4,8,1
154243791293112805060,99999999-1,1,无码商品,4,4,0,0,1
154243792328214552287,6921168500956,1,水溶C100(柠檬）,4.5,4.5,3.5,0,1
154243792328214552287,6935284412079,1,卫龙小辣棒,4,4,2.5,0,1
154243792118712474330,99999999-1,1,无码商品,9,9,0,0,1
154243792317012807135,6925909960085,1,张新发门店木糖醇槟榔25g,15,15,12,8,1
154243790309723095982,99999999-1,1,无码商品,2,2,0,0,1
154243790309723095982,6931273213559,10,食用槟榔运当头8g,15,15,0,8,1
154243792648414007205,4891338005692,1,黑人双重薄荷牙膏90g,7,7,6,13,1
154243792648414007205,4891338020626,1,黑人茶倍健花语白茶牙膏140g,10,10,0,0,1
154243792909722282271,6926374513271,1,茵茵成人纸尿裤,35,35,0,0,1
15424379298126979115,6907992822747,1,伊利巧乐兹经典巧恋果雪糕5g,3.5,3.5,0,13,1
15424379298126979115,6901028118170,1,利群版,15,15,0,8,1
154243792931018142884,6901028079952,1,钻石花包装,35,35,27.56,8,1
15424379057656181605,6940159410029,1,百事可乐500ml,3,3,2.13,2,3
15424379358646314286,6941108602144,1,劲道20元槟榔,20,20,15,3,1
15424379350636268389,6920907808179,1,好丽友脆香烧烤味好多鱼33g,4,4,0,4,1
15424379350636268389,6926832401928,1,英式麦丽素,4,4,0,4,1
15424379350636268389,6921482334145,1,旺旺泡芙休闲饼干-牛奶26G,1.5,1.5,0,4,1
154243743139915442328,6902890234166,10,双汇玉米热狗肠40g,1.5,1.5,0,10,1
154243743139915442328,6921555500064,10,今麦郎碗面红油辣酱面炒面10g,5,5,0,3,1
154243793307817652358,6901028193504,1,芙蓉王条装,245,245,218.36,10,1
154243794566922593131,6920658210436,10,摇滚冻草莓味92g,4,4,0,3,1
154243794566922593131,6924160713522,10,无穷蜂蜜烤鸡小腿13g,2.5,2.5,0.5,8,1
154243794566922593131,6954254301182,1,渔湘四海菜鱼仔王12g,1,1,0,4,1
154243794566922593131,6924743919242,10,乐事墨西哥鸡汁番茄味70g,5.5,5.5,0,8,1
154243794566922593131,6909409040775,10,上好佳田园薯片番茄味0g,3.5,3.5,0,7,1
15424379439938113165,6925909980151,1,张新发槟榔5g,18,18,16,8,1
154243794249411676874,6921168520015,1,HA夫山泉天然水1L,3,3,2,2,1
154243794249411676874,6928539800028,1,北堤麻辣菽肉,3.5,3.5,2.75,4,1
154243794249411676874,6935284412918,1,卫龙大面筋106g,4,4,2.8,8,1
154243794760722286744,99999999-1,1,无码商品,30,30,0,0,1
154243794436720641629,6922858266022,11,美年达苹果味汽水500ml,3,3,1.5,2,1
154243794436720641629,6922858288079,11,百事可乐青柠味600ml,3,3,2.5,2,1
154243794436720641629,6944649700126,11,百岁山饮用纯净水15L,3,3,2,2,1
154243794511120161387,99999999-1,1,无码商品,3,3,0,0,1
154243795028623651940,81816910028243695792,1,椰奶,5,5,0,0,1
15424379498156182453,6939049118633,1,维达餐纸巾,1,1,0.26,8,1
154243795240320824399,88011929,1,ESSE爱喜荷新版包装,7,7,0,0,1
154243795366911673822,6958214616880,1,叼嘴巴食用槟榔20g,10,10,8,7,1
154243795661416172745,99999999-1,1,无码商品,10,10,0,0,1
154243795333621957565,6925909980151,10,张新发槟榔5g,20,20,15.58,8,2
154243796225520702723,99999999-1,1,无码商品,3,3,0,0,1
154243796225520702723,6931273213559,10,食用槟榔运当头8g,15,15,12,8,1
154243796225520702723,6901028191012,21,白沙包装,7,7,3.81,8,1
154243795894517657495,6901028201179,21,白沙白细支包装,22,22,18.55,8,1
15424379636848282543,6931273213559,1,食用槟榔运当头8g,13,13,0,8,1
15424379646585885559,6901028046886,1,云烟紫云硬盒（盒）,10,10,0,8,1
15424379646585885559,0930,1,雅诗兰黛精华100ml,930,930,0,0,1
15424379646585885559,3605975028799,1,科颜氏高保湿面霜,400,400,0,0,1
154243796697914004752,6912011600107,1,好舒爽利长卫生护垫长透气0330片,3.5,3.5,0,0,1
154243797060021155957,6902538004045,11,乐百氏脉动青柠味600ml,4,4,3,2,2
15424379645453182246,6920548867139,10,旺仔QQ糖莓0g,3.5,3.5,1.4,4,1
154243795732215964710,6916749300971,1,旭东百里挑一话梅西瓜子,1,1,0.73,0,5
154243795732215964710,99999999-1,1,无码商品,9.5,9.5,0,0,1
154243795732215964710,99999999-2,1,无码商品,12,12,0,0,1
154243795732215964710,99999999-3,1,无码商品,10.5,10.5,0,0,1
154243795732215964710,99999999-4,1,无码商品,16.2,16.2,0,0,1
154243797482115053692,6901028191012,1,白沙包装,6.5,6.5,3.81,8,1
15424379740728114383,6901028001182,1,双喜包装,8,8,7.2,8,1
15424379758746978608,6933166303019,1,永兴隆式水泡饼干180g,5.8,5.8,0,8,1
154243798912213094543,6909409040799,1,上好佳洋葱圈0g,4,4,0,7,1
154243798290123397206,6901028191043,21,白沙品包装,9.5,9.5,7.63,8,2
15424379802738288912,6958214688887,1,叼嘴巴20元,16,16,14.5,8,1
154243798208611497192,8888075005487,1,555包装,15,15,12.5,8,1
15424379819805228052,6920930313275,1,中性笔芯,1.5,1.5,6,0,2
15424379819805228052,8858702410823,1,小老板紫菜,13,13,10.33,0,1
15424379819805228052,6919838200831,1,四洲番茄零食面30g/包,1,1,0.75,0,1
154243798318918378111,6911988028549,11,豆本豆青豆奶360ml,5,5,4,2,1
154243798318918378111,6924743915121,10,乐事黄瓜味马铃薯片40g,3.5,3.5,2.75,8,1
154243798318918378111,6911316570306,1,阿尔卑斯单棒葡萄牛奶味6g,0.5,0.5,0,0,1
154243798318918378111,6911316582002,10,阿尔卑斯乐嚼Q混合口味橡皮糖挂板装22g,1,1,0.8,7,1
15424379843396316581,1,1,一元商品,1,1,0.7,4,3
15424379843396316581,6933125698873,1,湘潭铺子（15元）,15,15,11,8,1
15424379854867343029,6911316660311,1,阿尔卑斯糖水果味 10g,0.47368421052631576,0.5,0.35,13,2
15424379854867343029,123456789104,1,面包,2.8421052631578947,3,2,4,1
15424379854867343029,6930487901658,1,双包胎面筋,2.8421052631578947,3,2,8,1
15424379854867343029,69021824,1,旺仔牛奶125ml,2.3684210526315788,2.5,1.8,2,4
15424379854867343029,6911316540309,1,阿尔卑斯棒棒糖,0.47368421052631576,0.5,0.35,13,2
15424379854867343029,6911316600409,1,阿尔卑斯草莓棒棒糖0g,0.47368421052631576,0.5,0.35,13,2
154243798707218331912,99999999-1,1,无码商品,10,10,0,0,1
154243798707218331912,6901294177024,1,六神特效花露水95ml,8,8,0,2,1
154243798707218331912,99999999-2,1,无码商品,1,1,0,0,1
154243798707218331912,99999999-3,1,无码商品,6,6,0,0,1
154243798707218331912,6934364820322,1,米老头黑芝麻味黑心芝麻棒,8,8,0,4,1
154243798707218331912,6931754804900,1,26g手撕素肉排香辣味,1,1,0,4,1
154243798781821415933,6921931823121,10,2元鸡腿,2,2,1.5,4,1
154243798923722268496,6927573106011,11,中沃柠檬味苏打水350ml,3,3,1.75,2,1
154243799067910491810,6921168509256,1,农夫山泉,2,2,0,4,1
154243799067910491810,6923800570167,1,光明酸奶,6,6,0,0,1
154243798951618025868,6901028193498,1,芙蓉王包装,25,25,21.83,8,1
154243799364218377571,6918598028013,10,波力海苔原味4g,5,5,4,7,2
154243799632515111532,99999999-1,1,无码商品,95,95,0,0,1
154243800744615628799,6906151600462,1,牛栏山陈酿白酒500ml,18,18,12.08,2,1
154243800988523474879,6925814870097,10,九总二十元,18,18,15,4,1
154243800225421959467,6924743915121,10,乐事清新清爽黄瓜味40g,4,4,0,8,1
154243800225421959467,6924187851160,10,洽洽焦糖瓜108g,6,6,0,8,1
154243800225421959467,69019388,10,绿箭15g,2,2,0,10,1
154243800562022286491,6903244373043,8,七度空间少女系列甜睡棉柔夜用4片420mm,8,8,7.6,8,2
154243800562022286491,6903244370950,8,七度空间少女日用超薄10片245mm,7,7,6.5,8,2
154243800699717539949,6901028000642,21,合经典双喜,12,12,10.02,8,10
15424380765103331166,6901028180573,1,黄鹤楼精品香烟,19,19,0,4,1
15424380106108141835,6943345407452,1,牛尾巴,2.5,2.5,0,4,1
154243801387811481599,6914973604285,1,德芙丝滑牛奶巧克力84g（袋）,15,15,0,8,1
154243801387811481599,6924160712716,1,无穷爱辣鸡爪50g,9,9,0,8,1
15424380153827243983,6934502301850,1,500ml东鹏特饮维生素功能饮料,5,5,3.9,2,1
15424380153827243983,6925814832163,1,花果山蓝莓十五元,15,15,12,4,1
154243802359715623815,6971120730082,1,悦语椰奶,5,5,3.8,2,2
15424380176296856110,6939650400059,1,翻天娃薯条  148g,2.5,2.5,0,8,1
15424380176296856110,6924743915084,1,乐事意大利红烩味40g,3.5,3.5,0,8,2
15424380176296856110,6935284412918,1,卫龙大面筋106g,4,4,0,8,1
15424380176296856110,6920907800913,1,好丽友巧克力派2枚68g,3.5,3.5,0,3,1
154243801927517968277,6931273213559,1,食用槟榔运当头8g,15,15,0,8,1
154243801927517968277,6901028191043,1,白沙品包装,9.5,9.5,7.63,8,2
15424380169476033164,6901028221504,1,贵烟（行者）,30,30,22.5,4,2
15424380225076184043,6907992511139,1,伊利谷粒多红谷牛奶饮品50ml,3,3,2.13,3,1
15424380389813895656,6908946287315,11,百事可乐可乐型汽水,3,3,2.25,4,1
15424380389813895656,6906791526016,1,阿华田机智豆串串装原味7.5g,1,1,0.75,8,2
15424380389813895656,4895203800504,1,糖果动力果味30多草莓味10g,1,1,0.7,4,3
15424380228713503472,6901826120757,1,3V南孚锂电池,5,5,5,4,2
15424380228713503472,6948960100108,1,330ml百威啤酒,5.5,5.5,5.5,6,1
15424380228713503472,6901285991240,1,350ml怡宝饮用纯净水,1.5,1.5,1.5,2,3
154243802272121985537,6956064000422,1,雪天绿色加碘精制盐,2,2,0,4,1
154243801999917531907,6921168504022,1,绿尖叫,4,4,2.93,2,1
154243802996012308163,6911316600409,1,阿尔卑斯草莓棒棒糖0g,0.5,0.5,0.35,13,2
15424380317998141906,6935284499995,10,卫龙新大面筋辣味16g,3,3,0,8,1
15424379927082005040,6924187820067,1,洽洽瓜子160g,6,6,3.83,8,1
15424379927082005040,6948939623218,1,【百草味】无核白葡萄干100g(入仓专用),8,8,0,0,1
15424379927082005040,6921482336088,1,旺旺黑白配香橙味,5,5,3.21,3,1
15424380334806187498,6902890234180,1,双汇台式烤香肠,2.5,2.5,1.72,8,1
154243803120521986305,6901028063692,21,白沙红运当头包装,20,20,14.31,8,1
15424380341656031489,6901028018210,1,大前门,20,20,15.8,4,2
15424380370636973871,99999999-1,1,无码商品,6,6,0,0,1
15424380370636973871,6901028316989,1,玉溪(硬),22,22,0,8,1
15424380397676226102,6901586103502,1,威猛先生管道通500克,18,18,0,2,2
15424380405999984484,6901028046886,1,云烟包装,10,10,8.79,8,1
154243804137419416334,6927334800264,1,280G多来蜜纯正白糖0,4.5,4.5,0,8,1
154243804207717967732,6901028160278,1,黄金叶途包装,15,15,12.19,8,1
154243804056614856599,6907992816999,1,伊利冷饮新升级伊利牧场香草味奶昔雪糕0g,4.5,4.5,31.5,15,1
154243804056614856599,6914782114326,10,熊博士口嚼糖水蜜桃味2g,1.5,1.5,0.82,8,1
154243804056614856599,6921294389463,1,康师傅冰糖雪梨500ml,3.5,3.5,2.2,2,1
154243804075124116069,80974482,1,健达奇趣蛋男生版20g,8,8,0,0,1
154243804075124116069,6907992500010,1,优酸乳乳饮料原味,2,2,0,0,1
154243804383720276192,6901028056847,1,蓝钓鱼台细支包装,50,50,0,0,2
154243804198021989892,6901028316880,21,红塔山时代包装,10,10,8.8,8,1
154243803796924376596,6901028315425,1,红塔山经典100包装,10,10,0,0,1
15424380446986325683,99999999-1,1,无码商品,1,1,0,0,1
15424380446986325683,6901028191296,1,芙蓉王（硬闪带细支）,35,35,30,4,1
154243804515311678102,6920708400893,1,冰花杨梅,6,6,4.84,8,1
154243804515311678102,6923976111171,1,溜溜梅雪梅60g,4,4,3.2,8,1
154243804694310777687,6958214656787,1,15元叼嘴巴食用槟榔,15,15,12,8,1
154243804827818158602,6958214616880,1,叼嘴巴食用槟榔20g,10,10,8,7,1
154243804827818158602,02,2,2元兑换,2,2,0.01,4,1
154243804827818158602,6901028191043,21,白沙精品包装,10,10,7.63,8,1
154243804708219917675,6901028155151,21,泰山神包装,11,11,0,8,1
15424381211823337323,6933125666681,1,湘潭铺子10元装,10,10,0,8,1
154243805328415545545,6901028181440,21,黄鹤楼峡谷柔情包装,45,45,36.5,8,1
154243805356519762662,6901028193498,21,芙蓉王包装,25,25,21.83,8,1
154243805356519762662,6901285991271,11,怡宝饮用纯净水155L,3,3,0,2,1
15424380577206316271,6901668200235,1,太平梳打香葱味100g,3.5,3.5,2.5,8,1
15424380168022007911,6944649700065,1,景田葫芦水560ml,2,2,0,1,1
15424380168022007911,6907992103211,1,畅轻利乐冠风味发酵乳（燕麦+黄桃）,8,8,6,2,1
15424380168022007911,6924686500118,1,晨光屋型酸奶,5,5,3.61,3,1
154243805037817538600,6922255451427,1,百岁山,3,3,1.71,2,1
15424380574115229303,6901028006408,1,双喜好日子香烟,11,11,0,0,2
15424380593157589106,6953476000194,1,田螺,1,1,0.8,4,1
154243806013819918451,6901028221207,21,贵烟乡洞藏包装,17,17,13.99,8,1
15424380594623503051,6921734971487,1,得力7148B万能胶,7,7,4.66,4,1
15424380594623503051,6921734923820,1,502胶水,2,2,0.98,3,1
15424380594623503051,6947503731168,1,晨光米菲固体胶水97101,2.5,2.5,2.5,13,1
15424380594623503051,6921734990716,1,得力白乳胶,3,3,1.23,2,1
154243806480910491727,6920584471017,1,旺仔牛奶,5,5,0,0,1
154243806480910491727,6925303730574,1,统一阿萨姆,4,4,0,0,1
154243806575814006603,6902088122855,1,清扬多效水润养护型去屑洗发露700ml,58,58,0,0,1
154243806606619451324,99999999-1,1,无码商品,124,124,0,0,1
154243807078818455331,99999999-1,1,无码商品,9,9,0,0,1
15424380893645788426,6901028136372,1,金圣(庐山)硬盒【包装】,7,7,0,8,1
154243807402019919128,6901028180573,21,黄鹤楼蓝包装,19,19,16.43,8,1
154243620051216082902,6921804701280,20,老干妈香菇油辣椒210g,8,8,7,2,1
154243807790522477268,99999999-1,1,无码商品,25,25,0,0,1
154243807789022628866,6970450410398,1,芝士红豆面包90克,2,2,0,0,2
154243807789022628866,6923392140748,1,百家鲜香菇鸡味200克,6,6,0,0,1
154243807789022628866,6920761215687,1,加加红烧酱油500ml,5,5,0,0,1
154243807908918696436,6901028193498,21,芙蓉王包装黄壳子,25,25,21.83,8,1
154243808301019919260,8888075005517,21,555锐包装,16,16,13.78,8,1
154243808248423034749,6932759725313,1,金沙河原味鸡蛋挂面,7.5,7.5,0,0,1
154243807910916713711,6924160714109,10,无穷烤鸡小腿香辣味0g,9,9,0,8,8
154243807910916713711,99999999-1,1,无码商品,70,70,0,0,1
154243807910916713711,6923567880103,1,咪咪虾条20g,0.5,0.5,0.3,8,22
154243807910916713711,6922024730029,1,大白兔奶糖原味114g,7,7,4.5,7,3
154243807910916713711,6923567880219,1,咪咪蟹味粒20g,0.5,0.5,0,8,8
154243807910916713711,6901668053718,1,巧克力双心脆87g,5,5,0,3,5
154243808652813669401,6901028193504,1,芙蓉王(硬)【条装】,230,230,0,10,1
154243808179923099200,99999999-1,1,无码商品,18,18,0,0,1
154243809276819913116,6901028111263,21,南京赫门包装,16,16,14.31,8,1
154243810287914556479,6921168550128,1,V维他命水柠檬味,5,5,3.5,0,1
154243810287914556479,6935284412079,1,卫龙小辣棒,4,4,2.5,0,1
154243810096719915654,6901028084765,21,娇子调细支包装,15,15,0,8,1
154243808456619762925,6901028001618,21,双喜经典1906包装,16,16,15.05,8,1
